,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_Unknown,phone_iPhone,active
10185,1.0,2014-01-01,5.0,1.0,2014-01-02,0.0,0,100.0,9.83,5.0,1,0,0,0,0,1,0
10186,0.0,2014-01-24,4.5,1.0,2014-06-03,0.0,1,100.0,1.35,4.5,1,0,0,0,0,1,1
10187,0.0,2014-01-25,4.6015592912744685,2.75,2014-05-04,100.0,0,0.0,4.38,5.0,0,0,1,0,0,1,0
10188,0.0,2014-01-31,5.0,1.0,2014-04-11,0.0,0,50.0,4.72,5.0,0,0,1,0,0,1,0
10189,0.0,2014-01-12,4.6015592912744685,1.0,2014-05-03,0.0,0,0.0,1.77,5.0,1,0,0,1,0,0,0
10190,0.0,2014-01-22,5.0,1.0,2014-05-16,0.0,1,100.0,17.36,5.0,0,0,1,0,0,1,0
10191,1.0,2014-01-17,5.0,1.0,2014-05-26,0.0,0,50.0,8.12,5.0,1,0,0,1,0,0,0
10192,0.0,2014-01-12,4.9,1.0,2014-04-17,0.0,1,100.0,3.65,4.5,0,0,1,0,0,1,0
10193,5.0,2014-01-26,4.8,1.11,2014-06-24,12.1,0,54.5,1.88,4.5,0,0,1,0,0,1,1
10194,0.0,2014-01-16,4.6015592912744685,1.0,2014-02-28,0.0,0,100.0,3.6,5.0,1,0,0,0,0,1,0
10195,0.0,2014-01-02,4.6015592912744685,1.75,2014-03-11,100.0,0,100.0,1.08,5.0,0,0,1,0,0,1,0
10196,11.0,2014-01-15,5.0,1.01,2014-05-28,1.4,0,71.8,2.66,4.7,0,0,1,0,0,1,0
10197,0.0,2014-01-18,5.0,1.0,2014-04-03,0.0,0,100.0,36.82,5.0,1,0,0,1,0,0,0
10198,7.0,2014-01-05,4.4,1.13,2014-06-21,10.5,0,63.2,3.43,4.7,0,1,0,0,0,1,1
10199,2.0,2014-01-07,5.0,1.0,2014-01-17,0.0,0,100.0,3.92,5.0,0,0,1,0,0,1,0
10200,1.0,2014-01-11,4.5,1.04,2014-05-23,16.7,0,83.3,1.6400000000000001,4.2,0,0,1,1,0,0,0
10201,1.0,2014-01-17,3.0,2.5,2014-01-20,100.0,0,0.0,13.81,5.0,0,1,0,0,0,1,0
10202,0.0,2014-01-11,5.0,1.06,2014-04-05,25.0,0,75.0,2.11,3.0,1,0,0,0,0,1,0
10203,4.0,2014-01-10,4.9,1.0,2014-06-18,0.0,1,92.3,7.61,5.0,0,1,0,1,0,0,1
10204,3.0,2014-01-03,5.0,1.06,2014-04-28,7.7,0,38.5,2.5700000000000003,4.9,1,0,0,0,0,1,0
10205,1.0,2014-01-01,4.5,1.06,2014-05-24,25.0,0,50.0,11.63,4.0,0,0,1,0,0,1,0
10206,0.0,2014-01-29,4.6015592912744685,1.0,2014-06-26,0.0,0,100.0,3.16,4.0,0,0,1,1,0,0,1
10207,1.0,2014-01-20,4.6015592912744685,1.0,2014-01-21,0.0,0,100.0,1.97,5.0,0,0,1,0,0,1,0
10208,0.0,2014-01-14,4.0,1.0,2014-06-12,0.0,1,60.0,5.84,5.0,0,0,1,0,0,1,1
10209,2.0,2014-01-25,5.0,1.0,2014-04-21,0.0,1,66.7,4.18,5.0,0,0,1,1,0,0,0
10210,1.0,2014-01-17,3.0,1.0,2014-01-18,0.0,0,0.0,17.53,5.0,0,0,1,1,0,0,0
10211,4.0,2014-01-16,4.7,1.02,2014-06-05,10.0,0,70.0,4.5600000000000005,5.0,1,0,0,0,0,1,1
10212,1.0,2014-01-04,5.0,1.0,2014-03-04,0.0,1,80.0,8.19,5.0,0,0,1,1,0,0,0
10213,2.0,2014-01-24,3.7,1.0,2014-06-27,0.0,1,60.0,6.13,4.3,1,0,0,0,0,1,1
10214,3.0,2014-01-31,5.0,1.0,2014-02-02,0.0,1,33.3,4.33,4.0,0,0,1,1,0,0,0
10215,5.0,2014-01-01,5.0,1.0,2014-06-24,0.0,0,62.5,2.17,4.3,0,0,1,0,0,1,1
10216,0.0,2014-01-25,5.0,1.0,2014-06-09,0.0,1,75.0,5.32,5.0,1,0,0,0,0,1,1
10217,6.0,2014-01-17,4.5,1.0,2014-06-04,0.0,0,100.0,0.53,4.5,0,0,1,0,0,1,1
10218,2.0,2014-01-25,3.9,1.1,2014-06-28,15.4,0,15.4,3.98,4.8,1,0,0,0,0,1,1
10219,0.0,2014-01-14,4.3,1.04,2014-04-27,14.3,1,42.9,4.68,5.0,0,0,1,0,0,1,0
10220,2.0,2014-01-24,4.3,1.0,2014-05-25,0.0,1,58.8,4.37,4.9,1,0,0,1,0,0,0
10221,1.0,2014-01-07,5.0,1.0,2014-02-16,0.0,1,66.7,10.46,5.0,1,0,0,0,0,1,0
10222,0.0,2014-01-02,5.0,1.13,2014-06-28,25.0,0,50.0,2.88,5.0,0,1,0,0,0,1,1
10223,5.0,2014-01-16,4.8,1.01,2014-05-25,2.0,0,68.6,3.48,4.9,1,0,0,1,0,0,0
10224,7.0,2014-01-13,4.9,1.08,2014-06-15,16.1,1,95.2,3.69,4.9,0,1,0,0,0,1,1
10225,34.0,2014-01-04,5.0,1.01,2014-07-01,2.6,0,66.0,2.91,4.7,0,0,1,0,0,1,1
10226,1.0,2014-01-17,4.6015592912744685,1.0,2014-01-18,0.0,1,100.0,3.05,5.0,0,0,1,0,0,1,0
10227,2.0,2014-01-19,4.6015592912744685,1.0,2014-06-09,0.0,0,100.0,4.54,5.0,0,1,0,1,0,0,1
10228,0.0,2014-01-19,5.0,1.19,2014-04-26,50.0,1,25.0,1.6400000000000001,5.0,0,0,1,0,0,1,0
10229,1.0,2014-01-26,4.9,1.0,2014-06-30,0.0,0,53.3,1.9,4.9,0,1,0,0,0,1,1
10230,0.0,2014-01-28,4.5,1.0,2014-04-19,0.0,1,50.0,13.59,5.0,1,0,0,0,0,1,0
10231,21.0,2014-01-06,4.6,1.6800000000000002,2014-05-27,47.8,0,95.7,1.7000000000000002,4.8,0,0,1,0,0,1,0
10232,1.0,2014-01-23,4.6015592912744685,1.0,2014-01-23,0.0,1,100.0,18.36,5.0,0,0,1,0,0,1,0
10233,2.0,2014-01-20,5.0,1.0,2014-01-21,0.0,0,100.0,8.41,4.0,0,0,1,0,0,1,0
10234,2.0,2014-01-22,3.0,1.0,2014-06-09,0.0,1,85.7,9.11,5.0,1,0,0,0,0,1,1
10235,1.0,2014-01-26,5.0,1.0,2014-01-26,0.0,0,0.0,0.74,5.0,1,0,0,1,0,0,0
10236,0.0,2014-01-12,5.0,1.25,2014-05-21,100.0,0,100.0,2.77,5.0,0,1,0,1,0,0,0
10237,0.0,2014-01-09,5.0,1.0,2014-06-22,0.0,0,0.0,0.81,5.0,0,1,0,0,0,1,1
10238,27.0,2014-01-19,4.1,1.02,2014-02-03,3.7,0,63.0,3.89,4.8,0,1,0,0,0,1,0
10239,0.0,2014-01-23,5.0,1.0,2014-06-29,0.0,1,66.7,2.22,5.0,0,0,1,0,0,1,1
10240,2.0,2014-01-17,4.8,1.0,2014-06-16,0.0,0,71.4,11.61,5.0,0,0,1,0,0,1,1
10241,0.0,2014-01-09,5.0,1.0,2014-04-06,0.0,1,33.3,4.68,5.0,0,1,0,0,0,1,0
10242,0.0,2014-01-24,4.0,1.0,2014-06-27,0.0,0,100.0,3.02,5.0,0,1,0,0,0,1,1
10243,1.0,2014-01-26,4.4,1.03,2014-06-30,2.9,1,94.3,6.02,4.9,0,0,1,1,0,0,1
10244,1.0,2014-01-29,5.0,1.0,2014-01-29,0.0,0,100.0,10.98,5.0,1,0,0,0,0,1,0
10245,6.0,2014-01-05,4.9,1.18,2014-06-30,18.6,1,58.1,2.95,4.7,0,0,1,0,0,1,1
10246,1.0,2014-01-11,4.8,1.23,2014-06-27,25.0,0,25.0,2.07,4.8,0,0,1,1,0,0,1
10247,1.0,2014-01-28,4.6015592912744685,1.25,2014-01-29,100.0,0,100.0,4.09,5.0,0,0,1,1,0,0,0
10248,1.0,2014-01-22,5.0,2.25,2014-02-09,100.0,0,0.0,4.13,4.0,0,0,1,0,0,1,0
10249,2.0,2014-01-01,5.0,1.0,2014-01-18,0.0,0,50.0,6.35,4.5,1,0,0,1,0,0,0
10250,0.0,2014-01-10,4.6015592912744685,1.0,2014-04-22,0.0,0,100.0,1.08,5.0,0,0,1,0,0,1,0
10251,2.0,2014-01-31,5.0,1.15,2014-06-14,14.3,1,23.8,4.71,4.8,1,0,0,0,0,1,1
10252,0.0,2014-01-24,5.0,1.0,2014-03-24,0.0,0,0.0,7.64,5.0,0,1,0,1,0,0,0
10253,0.0,2014-01-29,5.0,1.0,2014-05-30,0.0,1,100.0,20.66,5.0,0,1,0,1,0,0,0
10254,4.0,2014-01-26,4.7,1.0,2014-02-09,0.0,0,50.0,15.1,5.0,0,1,0,0,0,1,0
10255,1.0,2014-01-07,4.2,1.0,2014-06-24,0.0,1,75.0,3.17,4.6,0,0,1,0,0,1,1
10256,0.0,2014-01-10,5.0,1.0,2014-05-24,0.0,0,50.0,4.07,4.0,1,0,0,1,0,0,0
10257,0.0,2014-01-03,5.0,1.0,2014-06-17,0.0,1,100.0,1.9500000000000002,5.0,0,1,0,0,0,1,1
10258,1.0,2014-01-25,4.6015592912744685,1.0,2014-01-25,0.0,1,0.0,3.4,5.0,0,0,1,0,0,1,0
10259,0.0,2014-01-13,4.6015592912744685,1.0,2014-05-23,0.0,1,100.0,3.3,5.0,0,0,1,1,0,0,0
10260,1.0,2014-01-12,5.0,1.0,2014-01-12,0.0,0,0.0,14.98,5.0,0,0,1,1,0,0,0
10261,0.0,2014-01-05,4.3,1.0,2014-06-15,0.0,0,58.3,0.8,4.6,0,0,1,0,0,1,1
10262,6.0,2014-01-31,5.0,1.0,2014-05-19,0.0,0,87.5,1.71,4.4,1,0,0,0,0,1,0
10263,9.0,2014-01-10,4.3,1.22,2014-06-21,24.0,1,44.0,2.5300000000000002,4.8,0,1,0,0,0,1,1
10264,1.0,2014-01-01,4.0,1.0,2014-01-02,0.0,0,100.0,0.6900000000000001,5.0,0,0,1,0,0,1,0
10265,1.0,2014-01-15,5.0,1.0,2014-05-23,0.0,0,42.9,10.65,5.0,0,1,0,1,0,0,0
10266,1.0,2014-01-17,3.0,1.0,2014-04-29,0.0,0,50.0,8.17,4.0,1,0,0,0,0,1,0
10267,2.0,2014-01-16,3.5,1.0,2014-01-17,0.0,1,100.0,9.5,5.0,0,0,1,0,0,1,0
10268,23.0,2014-01-18,5.0,1.05,2014-07-01,11.6,1,55.1,2.38,4.7,0,1,0,1,0,0,1
10269,2.0,2014-01-27,2.8,1.07,2014-06-04,13.3,1,53.3,5.2,4.6,0,0,1,0,0,1,1
10270,12.0,2014-01-10,5.0,1.0,2014-02-14,0.0,1,92.3,6.03,4.7,0,1,0,0,0,1,0
10271,5.0,2014-01-23,5.0,1.02,2014-06-27,7.7,1,84.6,6.04,4.8,0,1,0,0,0,1,1
10272,2.0,2014-01-30,5.0,1.02,2014-06-29,3.6,1,57.1,9.41,4.8,0,0,1,0,0,1,1
10273,1.0,2014-01-01,4.0,1.0,2014-06-18,0.0,1,100.0,14.73,5.0,0,1,0,0,0,1,1
10274,12.0,2014-01-11,5.0,1.22,2014-06-27,25.0,1,66.7,2.01,4.7,0,1,0,0,0,1,1
10275,1.0,2014-01-24,5.0,1.0,2014-01-25,0.0,0,100.0,1.51,1.0,0,0,1,0,0,1,0
10276,2.0,2014-01-27,4.0,1.11,2014-06-30,11.1,0,66.7,5.47,4.7,0,0,1,0,0,1,1
10277,0.0,2014-01-01,2.0,2.13,2014-02-18,50.0,1,100.0,26.57,3.0,0,0,1,1,0,0,0
10278,0.0,2014-01-06,4.6015592912744685,1.0,2014-06-29,0.0,0,0.0,30.27,5.0,0,0,1,1,0,0,1
10279,1.0,2014-01-23,5.0,1.0,2014-02-06,0.0,0,100.0,1.05,5.0,1,0,0,1,0,0,0
10280,1.0,2014-01-16,4.8,1.0,2014-06-09,0.0,0,72.7,11.35,5.0,0,1,0,1,0,0,1
10281,0.0,2014-01-26,5.0,1.25,2014-05-19,33.3,0,33.3,3.61,5.0,1,0,0,0,0,1,0
10282,7.0,2014-01-12,4.5,1.0,2014-06-29,0.0,1,4.0,2.51,4.8,0,0,1,1,0,0,1
10283,1.0,2014-01-23,4.6015592912744685,1.0,2014-04-22,0.0,1,100.0,6.64,4.7,1,0,0,1,0,0,0
10284,2.0,2014-01-17,4.5,1.17,2014-03-09,33.3,0,33.3,2.66,4.7,0,0,1,0,0,1,0
10285,2.0,2014-01-12,5.0,1.0,2014-04-07,0.0,0,100.0,25.57,5.0,0,0,1,0,0,1,0
10286,1.0,2014-01-18,5.0,1.0,2014-04-05,0.0,0,50.0,4.16,4.5,0,0,1,0,0,1,0
10287,2.0,2014-01-09,5.0,1.0,2014-01-16,0.0,0,100.0,9.93,5.0,1,0,0,0,0,1,0
10288,2.0,2014-01-23,5.0,1.0,2014-06-04,0.0,1,75.0,9.21,4.3,0,0,1,0,0,1,1
10289,1.0,2014-01-21,4.0,1.0,2014-04-26,0.0,0,0.0,4.27,5.0,1,0,0,0,0,1,0
10290,12.0,2014-01-05,4.4,1.01,2014-06-30,2.8,0,66.7,4.02,4.5,0,0,1,0,0,1,1
10291,34.0,2014-01-29,5.0,1.0,2014-06-24,0.9,1,74.3,2.45,4.5,0,1,0,0,0,1,1
10292,2.0,2014-01-31,4.8,1.0,2014-05-31,0.0,0,40.0,2.03,4.4,0,0,1,1,0,0,0
10293,2.0,2014-01-02,4.3,1.31,2014-06-18,25.0,0,75.0,3.54,4.9,1,0,0,0,0,1,1
10294,0.0,2014-01-19,4.6015592912744685,1.0,2014-05-10,0.0,0,100.0,8.1,4.0,0,0,1,0,0,1,0
10295,0.0,2014-01-04,5.0,1.0,2014-05-04,0.0,0,0.0,2.01,5.0,0,1,0,0,0,1,0
10296,1.0,2014-01-18,4.6015592912744685,1.0,2014-01-19,0.0,0,0.0,6.69,4.0,0,0,1,0,0,1,0
10297,4.0,2014-01-23,3.8,1.04,2014-06-29,14.3,1,57.1,6.53,5.0,0,0,1,0,0,1,1
10298,9.0,2014-01-23,5.0,1.13,2014-05-17,21.1,1,68.4,4.19,4.7,1,0,0,1,0,0,0
10299,5.0,2014-01-25,4.5,1.33,2014-06-23,33.3,1,27.8,7.54,5.0,0,0,1,0,0,1,1
10300,6.0,2014-01-04,3.1,1.12,2014-06-21,6.5,1,45.2,1.6600000000000001,4.3,0,0,1,0,0,1,1
10301,7.0,2014-01-04,4.7,1.02,2014-06-28,5.0,1,40.0,2.66,4.7,0,0,1,0,0,1,1
10302,0.0,2014-01-25,5.0,1.25,2014-04-11,25.0,1,100.0,10.02,5.0,0,1,0,0,0,1,0
10303,0.0,2014-01-04,4.3,1.0,2014-06-01,0.0,0,33.3,2.29,4.5,0,0,1,1,0,0,1
10304,1.0,2014-01-19,4.6015592912744685,1.0,2014-01-24,0.0,0,100.0,15.39,5.0,1,0,0,0,0,1,0
10305,2.0,2014-01-06,4.6,1.19,2014-06-26,12.5,1,75.0,3.71,4.5,0,0,1,0,0,1,1
10306,0.0,2014-01-06,4.6015592912744685,1.0,2014-05-03,0.0,0,0.0,12.21,5.0,0,0,1,1,0,0,0
10307,2.0,2014-01-03,4.0,1.0,2014-01-26,0.0,0,50.0,5.38,4.5,0,0,1,1,0,0,0
10308,1.0,2014-01-31,5.0,1.0,2014-06-13,0.0,1,100.0,17.67,5.0,0,1,0,1,0,0,1
10309,0.0,2014-01-21,4.0,1.0,2014-05-25,0.0,0,0.0,13.34,5.0,0,0,1,0,0,1,0
10310,1.0,2014-01-06,4.6015592912744685,2.25,2014-01-06,100.0,1,100.0,7.94,5.0,0,0,1,1,0,0,0
10311,2.0,2014-01-24,5.0,1.0,2014-03-25,0.0,1,100.0,19.09,5.0,0,0,1,1,0,0,0
10312,1.0,2014-01-22,4.0,1.0,2014-01-23,0.0,0,100.0,2.09,5.0,0,0,1,0,0,1,0
10313,4.0,2014-01-06,3.5,1.0,2014-03-27,0.0,1,81.8,14.34,4.9,1,0,0,0,0,1,0
10314,0.0,2014-01-26,5.0,1.0,2014-04-26,0.0,0,100.0,5.28,5.0,1,0,0,0,0,1,0
10315,2.0,2014-01-25,5.0,1.0,2014-06-28,0.0,0,66.7,3.65,4.7,0,0,1,0,0,1,1
10316,1.0,2014-01-02,4.0,1.0,2014-06-14,0.0,1,66.7,2.86,4.7,0,0,1,0,0,1,1
10317,3.0,2014-01-30,5.0,1.0,2014-01-31,0.0,0,100.0,5.37,5.0,0,0,1,0,0,1,0
10318,2.0,2014-01-13,1.5,1.0,2014-01-14,0.0,1,100.0,4.67,5.0,1,0,0,0,0,1,0
10319,1.0,2014-01-31,5.0,1.0,2014-02-01,0.0,0,100.0,5.38,5.0,1,0,0,0,0,1,0
10320,0.0,2014-01-19,5.0,1.0,2014-05-27,0.0,0,100.0,4.24,5.0,1,0,0,1,0,0,0
10321,5.0,2014-01-27,4.6,1.0,2014-06-14,0.0,1,76.0,4.93,4.6,0,0,1,0,0,1,1
10322,2.0,2014-01-14,5.0,1.0,2014-05-30,0.0,0,100.0,5.1,5.0,0,1,0,1,0,0,0
10323,0.0,2014-01-04,5.0,1.0,2014-03-07,0.0,1,100.0,1.79,5.0,0,0,1,0,0,1,0
10324,4.0,2014-01-19,4.8,1.28,2014-06-27,27.8,0,61.1,2.7199999999999998,5.0,1,0,0,0,0,1,1
10325,0.0,2014-01-02,5.0,1.0,2014-03-16,0.0,0,0.0,31.08,5.0,0,1,0,1,0,0,0
10326,21.0,2014-01-14,4.9,1.0,2014-06-30,0.0,1,94.4,6.97,4.7,0,0,1,0,0,1,1
10327,0.0,2014-01-22,4.8,1.0,2014-06-01,0.0,0,60.0,3.5,5.0,1,0,0,0,0,1,1
10328,2.0,2014-01-07,5.0,1.0,2014-05-12,0.0,0,100.0,6.38,4.7,1,0,0,0,0,1,0
10329,1.0,2014-01-17,5.0,1.0,2014-05-22,0.0,0,100.0,3.09,5.0,0,0,1,0,0,1,0
10330,1.0,2014-01-25,5.0,1.5,2014-04-20,50.0,0,25.0,3.21,5.0,0,0,1,1,0,0,0
10331,2.0,2014-01-02,5.0,1.15,2014-06-21,20.0,1,40.0,3.03,5.0,1,0,0,0,0,1,1
10332,1.0,2014-01-22,4.6015592912744685,1.0,2014-06-11,0.0,1,100.0,9.29,5.0,0,0,1,0,0,1,1
10333,0.0,2014-01-30,5.0,1.0,2014-03-13,0.0,0,100.0,3.7199999999999998,5.0,1,0,0,0,0,1,0
10334,4.0,2014-01-21,4.5,1.0,2014-06-16,0.0,1,66.7,4.08,4.8,0,0,1,0,0,1,1
10335,1.0,2014-01-25,5.0,2.5,2014-01-26,100.0,0,0.0,1.2,5.0,0,0,1,1,0,0,0
10336,1.0,2014-01-31,4.6015592912744685,1.0,2014-01-31,0.0,0,100.0,16.6,5.0,1,0,0,0,0,1,0
10337,33.0,2014-01-22,5.0,1.09,2014-06-27,12.8,1,65.4,4.15,4.8,0,1,0,0,0,1,1
10338,1.0,2014-01-28,5.0,1.0,2014-06-28,0.0,1,30.0,3.21,4.4,0,0,1,1,0,0,1
10339,5.0,2014-01-12,3.4,1.0,2014-06-16,0.0,1,81.3,13.51,4.6,0,0,1,0,0,1,1
10340,1.0,2014-01-14,5.0,1.0,2014-01-14,0.0,0,100.0,7.99,5.0,1,0,0,0,0,1,0
10341,2.0,2014-01-23,5.0,1.0,2014-05-13,0.0,1,100.0,32.12,4.8,0,1,0,0,0,1,0
10342,2.0,2014-01-29,3.0,1.0,2014-01-31,0.0,1,100.0,5.64,5.0,0,0,1,0,0,1,0
10343,0.0,2014-01-12,4.5,1.0,2014-02-25,0.0,0,100.0,4.27,4.0,0,0,1,0,0,1,0
10344,9.0,2014-01-09,4.5,1.0,2014-05-18,0.0,0,58.3,1.79,4.9,1,0,0,1,0,0,0
10345,0.0,2014-01-21,5.0,1.38,2014-04-18,50.0,0,100.0,2.9,5.0,1,0,0,0,0,1,0
10346,1.0,2014-01-04,4.6015592912744685,1.17,2014-04-13,33.3,0,0.0,5.64,5.0,1,0,0,1,0,0,0
10347,0.0,2014-01-21,4.6015592912744685,1.0,2014-05-19,0.0,0,100.0,45.5,5.0,0,0,1,1,0,0,0
10348,2.0,2014-01-19,5.0,1.0,2014-01-20,0.0,0,0.0,11.12,5.0,1,0,0,1,0,0,0
10349,2.0,2014-01-09,4.9,1.0,2014-06-10,0.0,0,100.0,11.46,5.0,0,1,0,0,0,1,1
10350,2.0,2014-01-16,5.0,1.0,2014-01-20,0.0,0,50.0,14.57,5.0,1,0,0,0,0,1,0
10351,1.0,2014-01-29,5.0,1.0,2014-06-28,0.0,0,33.3,4.3,5.0,0,1,0,0,0,1,1
10352,1.0,2014-01-16,4.0,1.0,2014-02-02,0.0,0,0.0,11.88,3.0,0,0,1,0,0,1,0
10353,1.0,2014-01-11,4.6015592912744685,1.0,2014-06-27,0.0,0,66.7,4.02,4.3,0,0,1,0,0,1,1
10354,7.0,2014-01-12,5.0,1.0,2014-05-16,0.0,0,61.1,1.92,4.2,0,0,1,0,0,1,0
10355,0.0,2014-01-17,5.0,1.0,2014-05-20,0.0,1,100.0,8.57,4.4,0,0,1,0,0,1,0
10356,8.0,2014-01-10,4.6,1.06,2014-06-27,12.5,1,60.0,4.07,4.8,0,1,0,0,0,1,1
10357,0.0,2014-01-24,4.6015592912744685,1.0,2014-03-21,0.0,1,100.0,3.46,5.0,0,0,1,0,0,1,0
10358,3.0,2014-01-25,4.6015592912744685,1.0,2014-03-14,0.0,0,80.0,2.77,4.4,0,0,1,0,0,1,0
10359,0.0,2014-01-05,4.0,1.0,2014-06-17,0.0,1,50.0,4.46,4.0,0,0,1,0,0,1,1
10360,7.0,2014-01-01,2.5,1.17,2014-06-14,13.0,0,73.9,2.93,4.6,0,0,1,0,0,1,1
10361,1.0,2014-01-19,5.0,1.25,2014-01-20,100.0,0,0.0,8.73,5.0,1,0,0,0,0,1,0
10362,1.0,2014-01-17,4.6015592912744685,1.0,2014-01-25,0.0,1,0.0,5.35,5.0,1,0,0,0,0,1,0
10363,0.0,2014-01-05,4.6015592912744685,1.0,2014-03-13,0.0,1,100.0,4.5,4.7,1,0,0,1,0,0,0
10364,0.0,2014-01-10,4.6015592912744685,1.0,2014-05-26,0.0,0,100.0,11.91,5.0,0,0,1,1,0,0,0
10365,2.0,2014-01-21,5.0,1.0,2014-01-24,0.0,1,100.0,6.35,5.0,1,0,0,0,0,1,0
10366,0.0,2014-01-15,3.0,1.0,2014-06-16,0.0,1,0.0,13.51,5.0,0,1,0,0,0,1,1
10367,1.0,2014-01-23,5.0,1.0,2014-01-24,0.0,0,100.0,0.75,5.0,0,0,1,0,0,1,0
10368,0.0,2014-01-14,4.6015592912744685,1.0,2014-05-13,0.0,0,100.0,13.64,4.0,0,0,1,0,0,1,0
10369,1.0,2014-01-10,3.0,1.04,2014-05-21,16.7,0,66.7,3.33,5.0,0,0,1,0,0,1,0
10370,2.0,2014-01-01,4.5,1.0,2014-04-12,0.0,1,85.7,10.66,5.0,0,0,1,0,0,1,0
10371,5.0,2014-01-20,4.7,1.09,2014-05-18,12.1,0,48.3,3.08,4.9,1,0,0,0,0,1,0
10372,0.0,2014-01-28,4.6015592912744685,1.5,2014-03-02,100.0,1,0.0,0.75,4.778158195947439,0,0,1,0,0,1,0
10373,0.0,2014-01-07,5.0,1.0,2014-05-23,0.0,1,100.0,11.8,5.0,0,0,1,0,0,1,0
10374,8.0,2014-01-21,4.9,1.05,2014-04-19,13.3,0,46.7,8.77,4.9,0,0,1,0,0,1,0
10375,4.0,2014-01-22,4.7,1.0,2014-06-27,0.0,1,100.0,20.03,4.9,0,1,0,0,0,1,1
10376,2.0,2014-01-04,4.3,1.0,2014-05-17,0.0,1,50.0,4.35,4.8,1,0,0,1,0,0,0
10377,0.0,2014-01-25,4.6015592912744685,1.5,2014-04-07,100.0,0,0.0,15.17,5.0,1,0,0,1,0,0,0
10378,2.0,2014-01-14,5.0,1.0,2014-05-18,0.0,1,0.0,2.85,5.0,1,0,0,0,0,1,0
10379,1.0,2014-01-13,5.0,1.0,2014-01-14,0.0,1,100.0,14.59,5.0,0,0,1,1,0,0,0
10380,5.0,2014-01-07,5.0,1.25,2014-02-13,12.5,1,100.0,7.11,4.8,0,0,1,0,0,1,0
10381,0.0,2014-01-01,5.0,1.08,2014-06-30,16.7,0,33.3,1.9100000000000001,4.7,1,0,0,1,0,0,1
10382,3.0,2014-01-03,5.0,1.0,2014-02-24,0.0,0,40.0,0.76,3.8,0,0,1,0,0,1,0
10383,1.0,2014-01-30,5.0,1.25,2014-06-27,25.0,0,50.0,2.86,4.8,0,0,1,0,1,0,1
10384,2.0,2014-01-25,5.0,1.0,2014-01-26,0.0,1,0.0,0.9400000000000001,5.0,0,0,1,1,0,0,0
10385,5.0,2014-01-10,4.1,1.07,2014-06-01,11.8,1,17.6,4.52,4.8,0,0,1,0,0,1,1
10386,2.0,2014-01-08,4.0,1.0,2014-02-11,0.0,0,100.0,10.95,5.0,0,1,0,0,0,1,0
10387,2.0,2014-01-24,4.9,1.17,2014-06-29,16.7,1,33.3,2.54,4.6,1,0,0,1,0,0,1
10388,1.0,2014-01-01,4.4,1.0,2014-06-15,0.0,1,31.3,4.42,4.6,0,0,1,0,0,1,1
10389,1.0,2014-01-25,5.0,1.0,2014-01-25,0.0,0,0.0,0.67,5.0,0,0,1,0,0,1,0
10390,1.0,2014-01-12,4.6015592912744685,1.1,2014-06-07,20.0,0,20.0,3.99,3.6,0,0,1,0,0,1,1
10391,1.0,2014-01-23,5.0,1.0,2014-05-11,0.0,0,33.3,5.75,4.7,0,0,1,1,0,0,0
10392,2.0,2014-01-22,4.3,1.24,2014-06-29,25.0,0,55.0,3.36,5.0,0,1,0,0,0,1,1
10393,4.0,2014-01-17,5.0,1.0,2014-01-20,0.0,1,25.0,9.18,5.0,1,0,0,0,0,1,0
10394,0.0,2014-01-07,4.8,1.0,2014-03-01,0.0,1,100.0,6.65,4.4,1,0,0,1,0,0,0
10395,1.0,2014-01-31,1.0,1.0,2014-02-01,0.0,1,100.0,7.97,5.0,0,0,1,1,0,0,0
10396,28.0,2014-01-01,4.8,1.0,2014-06-12,0.0,0,66.4,2.29,4.7,0,0,1,1,0,0,1
10397,1.0,2014-01-17,5.0,1.0,2014-01-18,0.0,0,0.0,32.88,5.0,0,0,1,1,0,0,0
10398,0.0,2014-01-05,5.0,1.0,2014-05-12,0.0,0,20.0,4.91,5.0,1,0,0,0,0,1,0
10399,1.0,2014-01-18,4.0,1.0,2014-01-31,0.0,1,100.0,7.46,5.0,1,0,0,1,0,0,0
10400,2.0,2014-01-31,5.0,1.0,2014-02-04,0.0,0,100.0,0.88,4.0,0,0,1,0,0,1,0
10401,0.0,2014-01-11,4.9,1.15,2014-06-30,16.7,0,58.3,1.94,4.9,1,0,0,0,0,1,1
10402,4.0,2014-01-25,5.0,1.03,2014-04-27,12.5,0,75.0,3.25,5.0,0,0,1,0,0,1,0
10403,0.0,2014-01-18,5.0,1.0,2014-05-11,0.0,0,0.0,6.89,5.0,0,1,0,1,0,0,0
10404,10.0,2014-01-22,4.8,1.06,2014-06-20,9.6,1,34.6,6.22,4.8,0,1,0,0,0,1,1
10405,1.0,2014-01-26,5.0,1.0,2014-05-31,0.0,0,25.0,2.63,4.0,0,1,0,0,0,1,0
10406,0.0,2014-01-24,4.0,1.0,2014-06-22,0.0,0,50.0,11.39,5.0,0,0,1,0,0,1,1
10407,0.0,2014-01-10,4.6015592912744685,1.0,2014-06-29,0.0,1,0.0,7.17,5.0,0,1,0,0,0,1,1
